+---------------------------------------------------------------------------------------+--------+---------------+----------------+----------------+-----------------+
|                                          name                                         |  coef  | linreg_scores | linreg_pvalues | classif_scores | classif_pvalues |
|          empl_construction_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_t          |  0.0   |     6.9456    |     0.012      |     0.0584     |      0.8103     |
|            gdp_nom_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_t            |  0.0   |     6.6836    |     0.0136     |     0.0576     |      0.8115     |
|               capacity_util_chem_/_med_house_price_1yr_diff_ewma_trim_t               |  0.0   |     6.7651    |     0.0131     |     0.0537     |      0.8179     |
|                        tsy_10yr_yield_*_unempl_rate_ewma_trim_t                       |  0.0   |     6.2697    |     0.0166     |     0.0514     |      0.8218     |
|               housing_supply_1yr_diff_*_unempl_rate_1yr_diff_ewma_trim_t              |  0.0   |     6.0902    |     0.0181     |     0.0446     |      0.8339     |
|            housing_starts_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_t           |  0.0   |     6.1732    |     0.0174     |     0.0429     |      0.8371     |
|             sp500_peratio_/_mortage_debt_individuals_1yr_diff_ewma_trim_t             |  0.0   |     6.724     |     0.0133     |     0.0408     |      0.841      |
|                  sp500_peratio_/_housing_starts_1yr_diff_ewma_trim_t                  |  0.0   |     6.7423    |     0.0132     |     0.033      |      0.8569     |
|          industrial_prod_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_t          |  0.0   |      6.81     |     0.0128     |     0.0199     |      0.8885     |
|           med_house_price_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_t           |  0.0   |     6.8545    |     0.0125     |     0.0007     |      0.9797     |
|                   equity_alloc_/_capacity_util_mfg_ewma_trim_pow2_t                   |  0.0   |      nan      |      nan       |      nan       |       nan       |
|                   equity_alloc_/_capacity_util_chem_ewma_trim_pow2_t                  |  0.0   |      nan      |      nan       |      nan       |       nan       |
|                equity_alloc_*_housing_supply_1yr_diff_ewma_trim_pow2_t                |  0.0   |    10.1512    |     0.0028     |     2.7463     |      0.1057     |
|                equity_alloc_/_med_house_price_1yr_diff_ewma_trim_pow2_t               | 0.0348 |     7.8292    |     0.0079     |     1.1664     |      0.287      |
|                equity_alloc_/_housing_supply_1yr_diff_ewma_trim_pow2_t                |  0.0   |     4.7465    |     0.0355     |     0.742      |      0.3944     |
|                  equity_alloc_*_unempl_rate_1yr_diff_ewma_trim_pow2_t                 |  0.0   |     5.5982    |     0.023      |     0.4553     |      0.5039     |
|               equity_alloc_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t              |  0.0   |     7.3992    |     0.0097     |     0.4295     |      0.5162     |
|                equity_alloc_/_housing_starts_1yr_diff_ewma_trim_pow2_t                |  0.0   |     4.4326    |     0.0418     |     0.346      |      0.5599     |
|               equity_alloc_/_real_estate_loans_1yr_diff_ewma_trim_pow2_t              |  0.0   |     6.9549    |     0.0119     |     0.0695     |      0.7935     |
|           industrial_prod_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_t          |  0.0   |     6.8716    |     0.0124     |     0.0003     |      0.9861     |
|         combanks_assets_tot_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_t        |  0.0   |     6.8724    |     0.0124     |      0.0       |      0.9962     |
|                  tsy_10yr_yield_/_capacity_util_chem_ewma_trim_pow2_t                 |  0.0   |      nan      |      nan       |      nan       |       nan       |
|                tsy_5yr_yield_*_housing_starts_1yr_diff_ewma_trim_pow2_t               |  0.0   |      35.0     |      0.0       |    29.0857     |       0.0       |
|          tsy_10yr_yield_*_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t          |  0.0   |    21.5226    |      0.0       |    17.0174     |      0.0002     |
|              tsy_10yr_yield_*_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t             |  0.0   |     18.025    |     0.0001     |     14.401     |      0.0005     |
|                tsy_5yr_yield_/_housing_supply_1yr_diff_ewma_trim_pow2_t               |  0.0   |    19.4071    |     0.0001     |    13.8403     |      0.0006     |
|               tsy_10yr_yield_*_med_house_price_1yr_diff_ewma_trim_pow2_t              |  0.0   |     17.826    |     0.0001     |    13.5134     |      0.0007     |
|               tsy_5yr_yield_*_med_house_price_1yr_diff_ewma_trim_pow2_t               |  0.0   |    22.0084    |      0.0       |    13.7605     |      0.0007     |
|                 tsy_10yr_yield_/_unempl_rate_1yr_diff_ewma_trim_pow2_t                |  0.0   |    19.1412    |     0.0001     |    13.1827     |      0.0008     |
|                      tsy_5yr_yield_/_unempl_rate_ewma_trim_pow2_t                     |  0.0   |    20.7447    |     0.0001     |    11.9362     |      0.0014     |
|              tsy_10yr_yield_*_empl_construction_1yr_diff_ewma_trim_pow2_t             |  0.0   |    17.1225    |     0.0002     |    11.6263     |      0.0016     |
|              tsy_5yr_yield_*_empl_construction_1yr_diff_ewma_trim_pow2_t              |  0.0   |    20.0416    |     0.0001     |     11.404     |      0.0017     |
|                   tsy_5yr_yield_*_gdp_nom_1yr_diff_ewma_trim_pow2_t                   |  0.0   |    18.7929    |     0.0001     |     10.374     |      0.0026     |
|           tsy_5yr_yield_*_med_family_income_vs_house_price_ewma_trim_pow2_t           |  0.0   |    18.3691    |     0.0001     |      9.97      |      0.0031     |
|               tsy_5yr_yield_*_industrial_prod_1yr_diff_ewma_trim_pow2_t               |  0.0   |    18.3485    |     0.0001     |     9.897      |      0.0032     |
|              tsy_10yr_yield_*_real_estate_loans_1yr_diff_ewma_trim_pow2_t             |  0.0   |     16.332    |     0.0002     |     9.7418     |      0.0034     |
|                     tsy_5yr_yield_*_sp500_peratio_ewma_trim_pow2_t                    |  0.0   |    18.4699    |     0.0001     |     9.7098     |      0.0035     |
|                tsy_5yr_yield_/_cpi_urb_nonvol_1yr_diff_ewma_trim_pow2_t               |  0.0   |    17.7178    |     0.0001     |     9.4189     |      0.004      |
|              tsy_5yr_yield_/_med_family_income_1yr_diff_ewma_trim_pow2_t              |  0.0   |    17.5054    |     0.0002     |     9.2466     |      0.0043     |
|              tsy_5yr_yield_*_med_family_income_1yr_diff_ewma_trim_pow2_t              |  0.0   |    17.5109    |     0.0002     |     9.1629     |      0.0044     |
|                   tsy_5yr_yield_*_capacity_util_mfg_ewma_trim_pow2_t                  |  0.0   |    17.6546    |     0.0001     |     9.1268     |      0.0045     |
|                   tsy_10yr_yield_*_gdp_nom_1yr_diff_ewma_trim_pow2_t                  |  0.0   |    15.0133    |     0.0004     |     8.9032     |      0.005      |
|                tsy_5yr_yield_*_cpi_urb_nonvol_1yr_diff_ewma_trim_pow2_t               |  0.0   |     17.171    |     0.0002     |     8.8187     |      0.0051     |
|               tsy_10yr_yield_*_industrial_prod_1yr_diff_ewma_trim_pow2_t              |  0.0   |    14.7696    |     0.0004     |     8.7865     |      0.0052     |
|                  tsy_5yr_yield_*_capacity_util_chem_ewma_trim_pow2_t                  |  0.0   |    17.2535    |     0.0002     |     8.757      |      0.0053     |
|           tsy_10yr_yield_*_med_family_income_vs_house_price_ewma_trim_pow2_t          |  0.0   |    14.7796    |     0.0004     |     8.7148     |      0.0054     |
|               tsy_5yr_yield_/_industrial_prod_1yr_diff_ewma_trim_pow2_t               |  0.0   |    16.8047    |     0.0002     |     8.5938     |      0.0057     |
|             tsy_10yr_yield_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t             |  0.0   |    13.9097    |     0.0006     |     8.4187     |      0.0061     |
|                   tsy_5yr_yield_/_gdp_nom_1yr_diff_ewma_trim_pow2_t                   |  0.0   |    16.6162    |     0.0002     |     8.4009     |      0.0062     |
|               tsy_10yr_yield_/_cpi_urb_nonvol_1yr_diff_ewma_trim_pow2_t               |  0.0   |    14.2862    |     0.0005     |     8.1339     |      0.007      |
|               tsy_10yr_yield_*_cpi_urb_nonvol_1yr_diff_ewma_trim_pow2_t               |  0.0   |    13.9576    |     0.0006     |     7.7456     |      0.0083     |
|              tsy_10yr_yield_*_med_family_income_1yr_diff_ewma_trim_pow2_t             |  0.0   |     14.003    |     0.0006     |     7.7099     |      0.0085     |
|           tsy_10yr_yield_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t           |  0.0   |    14.0946    |     0.0006     |     7.5933     |      0.0089     |
|             tsy_10yr_yield_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t            |  0.0   |    14.1401    |     0.0006     |     7.5048     |      0.0093     |
|             tsy_10yr_yield_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t            |  0.0   |    13.4567    |     0.0007     |     7.4714     |      0.0095     |
|              tsy_10yr_yield_/_med_family_income_1yr_diff_ewma_trim_pow2_t             |  0.0   |    13.7409    |     0.0007     |     7.4253     |      0.0097     |
|             tsy_10yr_yield_*_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t             |  0.0   |    14.1211    |     0.0006     |      7.37      |      0.0099     |
|           tsy_10yr_yield_/_real_med_family_income_1yr_diff_ewma_trim_pow2_t           |  0.0   |    13.6111    |     0.0007     |     7.2902     |      0.0103     |
|           tsy_10yr_yield_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t          |  0.0   |    14.1035    |     0.0006     |     6.7779     |      0.0131     |
|                   tsy_10yr_yield_/_gdp_nom_1yr_diff_ewma_trim_pow2_t                  |  0.0   |    12.5871    |     0.001      |     5.8816     |      0.0202     |
|               tsy_5yr_yield_/_med_house_price_1yr_diff_ewma_trim_pow2_t               |  0.0   |    13.5697    |     0.0007     |     5.5584     |      0.0236     |
|           tsy_10yr_yield_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t          |  0.0   |    11.9835    |     0.0013     |     5.2361     |      0.0278     |
|              tsy_10yr_yield_/_real_estate_loans_1yr_diff_ewma_trim_pow2_t             |  0.0   |    11.1182    |     0.0019     |     4.5049     |      0.0404     |
|                tsy_5yr_yield_*_housing_supply_1yr_diff_ewma_trim_pow2_t               |  0.0   |    11.8367    |     0.0014     |     4.3827     |      0.043      |
|           tsy_5yr_yield_/_med_family_income_vs_house_price_ewma_trim_pow2_t           |  0.0   |    11.0462    |     0.0019     |     4.0769     |      0.0506     |
|               tsy_10yr_yield_/_med_house_price_1yr_diff_ewma_trim_pow2_t              |  0.0   |    10.9754    |     0.002      |     3.7497     |      0.0603     |
|               tsy_10yr_yield_*_housing_supply_1yr_diff_ewma_trim_pow2_t               |  0.0   |    11.1155    |     0.0019     |     3.5374     |      0.0677     |
|              tsy_10yr_yield_/_empl_construction_1yr_diff_ewma_trim_pow2_t             |  0.0   |    10.5036    |     0.0024     |     3.3423     |      0.0754     |
|              tsy_10yr_yield_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t             |  0.0   |    10.0421    |     0.003      |     2.6804     |      0.1098     |
|               tsy_10yr_yield_/_housing_supply_1yr_diff_ewma_trim_pow2_t               |  0.0   |     9.5549    |     0.0037     |     2.5155     |      0.121      |
|           tsy_10yr_yield_/_med_family_income_vs_house_price_ewma_trim_pow2_t          |  0.0   |     9.3835    |     0.004      |     2.1434     |      0.1514     |
|          tsy_10yr_yield_/_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t          |  0.0   |     8.2814    |     0.0065     |     1.1587     |      0.2885     |
|                 tsy_10yr_yield_*_unempl_rate_1yr_diff_ewma_trim_pow2_t                |  0.0   |     7.0467    |     0.0114     |     0.4521     |      0.5054     |
|               tsy_10yr_yield_/_housing_starts_1yr_diff_ewma_trim_pow2_t               |  0.0   |     5.0683    |     0.0301     |     0.0238     |      0.8783     |
|                   tsy_5yr_yield_/_capacity_util_mfg_ewma_trim_pow2_t                  |  0.0   |      nan      |      nan       |      nan       |       nan       |
|                  tsy_5yr_yield_/_capacity_util_chem_ewma_trim_pow2_t                  |  0.0   |      nan      |      nan       |      nan       |       nan       |
|           tsy_5yr_yield_*_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t          |  0.0   |    25.1656    |      0.0       |    16.5522     |      0.0002     |
|              tsy_5yr_yield_*_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t              |  0.0   |    22.8687    |      0.0       |    14.9897     |      0.0004     |
|                 tsy_5yr_yield_/_unempl_rate_1yr_diff_ewma_trim_pow2_t                 |  0.0   |    21.8233    |      0.0       |    12.8782     |      0.0009     |
|                tsy_3mo_yield_*_housing_starts_1yr_diff_ewma_trim_pow2_t               |  0.0   |    20.5063    |     0.0001     |    11.5822     |      0.0016     |
|              tsy_5yr_yield_*_real_estate_loans_1yr_diff_ewma_trim_pow2_t              |  0.0   |    19.6149    |     0.0001     |     10.955     |      0.0021     |
|              tsy_5yr_yield_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t             |  0.0   |    18.0638    |     0.0001     |    10.0587     |      0.003      |
|             tsy_5yr_yield_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t             |  0.0   |    17.6164    |     0.0002     |     9.4523     |      0.0039     |
|           tsy_5yr_yield_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t           |  0.0   |    17.1183    |     0.0002     |     9.3635     |      0.004      |
|            tsy_5yr_yield_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t           |  0.0   |    17.5061    |     0.0002     |     9.137      |      0.0045     |
|             tsy_5yr_yield_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t             |  0.0   |    17.2701    |     0.0002     |     8.8737     |      0.005      |
